ASN00041543,19970101,PRCP,0,,,a,
ASN00041543,19970102,PRCP,0,,,a,
ASN00041543,19970103,PRCP,0,,,a,
ASN00041543,19970104,PRCP,0,,,a,
ASN00041543,19970105,PRCP,0,,,a,
ASN00041543,19970106,PRCP,0,,,a,
ASN00041543,19970107,PRCP,0,,,a,
ASN00041543,19970108,PRCP,0,,,a,
ASN00041543,19970109,PRCP,0,,,a,
ASN00041543,19970110,PRCP,0,,,a,
ASN00041543,19970111,PRCP,0,,,a,
ASN00041543,19970112,PRCP,0,,,a,
ASN00041543,19970113,PRCP,0,,,a,
ASN00041543,19970114,PRCP,0,,,a,
ASN00041543,19970115,PRCP,0,,,a,
ASN00041543,19970116,PRCP,0,,,a,
ASN00041543,19970117,PRCP,210,,,a,
ASN00041543,19970118,PRCP,36,,,a,
ASN00041543,19970119,PRCP,0,,,a,
ASN00041543,19970120,PRCP,0,,,a,
ASN00041543,19970121,PRCP,0,,,a,
ASN00041543,19970122,PRCP,0,,,a,
ASN00041543,19970123,PRCP,0,,,a,
ASN00041543,19970124,PRCP,0,,,a,
ASN00041543,19970125,PRCP,6,,,a,
ASN00041543,19970126,PRCP,50,,,a,
ASN00041543,19970127,PRCP,0,,,a,
ASN00041543,19970128,PRCP,0,,,a,
ASN00041543,19970129,PRCP,0,,,a,
ASN00041543,19970130,PRCP,44,,,a,
ASN00041543,19970131,PRCP,0,,,a,
ASN00041543,19970201,PRCP,0,,,a,
ASN00041543,19970202,PRCP,82,,,a,
ASN00041543,19970203,PRCP,0,,,a,
ASN00041543,19970204,PRCP,0,,,a,
ASN00041543,19970205,PRCP,0,,,a,
ASN00041543,19970206,PRCP,0,,,a,
ASN00041543,19970207,PRCP,0,,,a,
ASN00041543,19970208,PRCP,0,,,a,
ASN00041543,19970209,PRCP,0,,,a,
ASN00041543,19970210,PRCP,0,,,a,
ASN00041543,19970211,PRCP,68,,,a,
ASN00041543,19970212,PRCP,0,,,a,
ASN00041543,19970213,PRCP,22,,,a,
ASN00041543,19970214,PRCP,450,,,a,
ASN00041543,19970215,PRCP,110,,,a,
ASN00041543,19970216,PRCP,30,,,a,
ASN00041543,19970217,PRCP,0,,,a,
ASN00041543,19970218,PRCP,0,,,a,
ASN00041543,19970219,PRCP,0,,,a,
ASN00041543,19970220,PRCP,0,,,a,
ASN00041543,19970221,PRCP,0,,,a,
ASN00041543,19970222,PRCP,0,,,a,
ASN00041543,19970223,PRCP,0,,,a,
ASN00041543,19970224,PRCP,0,,,a,
ASN00041543,19970225,PRCP,0,,,a,
ASN00041543,19970226,PRCP,0,,,a,
ASN00041543,19970227,PRCP,42,,,a,
ASN00041543,19970228,PRCP,0,,,a,
ASN00041543,19970301,PRCP,0,,,a,
ASN00041543,19970302,PRCP,0,,,a,
ASN00041543,19970303,PRCP,0,,,a,
ASN00041543,19970304,PRCP,0,,,a,
ASN00041543,19970305,PRCP,0,,,a,
ASN00041543,19970306,PRCP,116,,,a,
ASN00041543,19970307,PRCP,0,,,a,
ASN00041543,19970308,PRCP,0,,,a,
ASN00041543,19970309,PRCP,0,,,a,
ASN00041543,19970310,PRCP,0,,,a,
ASN00041543,19970311,PRCP,0,,,a,
ASN00041543,19970312,PRCP,0,,,a,
ASN00041543,19970313,PRCP,0,,,a,
ASN00041543,19970314,PRCP,0,,,a,
ASN00041543,19970315,PRCP,0,,,a,
ASN00041543,19970316,PRCP,0,,,a,
ASN00041543,19970317,PRCP,0,,,a,
ASN00041543,19970318,PRCP,0,,,a,
ASN00041543,19970319,PRCP,0,,,a,
ASN00041543,19970320,PRCP,0,,,a,
ASN00041543,19970321,PRCP,0,,,a,
ASN00041543,19970322,PRCP,0,,,a,
ASN00041543,19970323,PRCP,0,,,a,
ASN00041543,19970324,PRCP,0,,,a,
ASN00041543,19970325,PRCP,0,,,a,
ASN00041543,19970326,PRCP,0,,,a,
ASN00041543,19970327,PRCP,0,,,a,
ASN00041543,19970328,PRCP,0,,,a,
ASN00041543,19970329,PRCP,32,,,a,
ASN00041543,19970330,PRCP,0,,,a,
ASN00041543,19970331,PRCP,0,,,a,
ASN00041543,19970401,PRCP,6,,,a,
ASN00041543,19970402,PRCP,0,,,a,
ASN00041543,19970403,PRCP,0,,,a,
ASN00041543,19970404,PRCP,0,,,a,
ASN00041543,19970405,PRCP,0,,,a,
ASN00041543,19970406,PRCP,0,,,a,
ASN00041543,19970407,PRCP,0,,,a,
