ASN00054160,19890501,PRCP,0,,,a,
ASN00054160,19890502,PRCP,0,,,a,
ASN00054160,19890503,PRCP,0,,,a,
ASN00054160,19890504,PRCP,0,,,a,
ASN00054160,19890505,PRCP,0,,,a,
ASN00054160,19890506,PRCP,28,,,a,
ASN00054160,19890507,PRCP,18,,,a,
ASN00054160,19890508,PRCP,0,,,a,
ASN00054160,19890509,PRCP,0,,,a,
ASN00054160,19890510,PRCP,0,,,a,
ASN00054160,19890511,PRCP,0,,,a,
ASN00054160,19890512,PRCP,0,,,a,
ASN00054160,19890513,PRCP,0,,,a,
ASN00054160,19890514,PRCP,0,,,a,
ASN00054160,19890515,PRCP,14,,,a,
ASN00054160,19890516,PRCP,0,,,a,
ASN00054160,19890517,PRCP,40,,,a,
ASN00054160,19890518,PRCP,0,,,a,
ASN00054160,19890519,PRCP,0,,,a,
ASN00054160,19890520,PRCP,0,,,a,
ASN00054160,19890521,PRCP,0,,,a,
ASN00054160,19890522,PRCP,0,,,a,
ASN00054160,19890523,PRCP,60,,,a,
ASN00054160,19890524,PRCP,0,,,a,
ASN00054160,19890525,PRCP,0,,,a,
ASN00054160,19890526,PRCP,0,,,a,
ASN00054160,19890527,PRCP,0,,,a,
ASN00054160,19890528,PRCP,0,,,a,
ASN00054160,19890529,PRCP,0,,,a,
ASN00054160,19890530,PRCP,0,,,a,
ASN00054160,19890531,PRCP,40,,,a,
ASN00054160,19890601,PRCP,22,,,a,
ASN00054160,19890602,PRCP,0,,,a,
ASN00054160,19890603,PRCP,42,,,a,
ASN00054160,19890604,PRCP,4,,,a,
ASN00054160,19890605,PRCP,90,,,a,
ASN00054160,19890606,PRCP,280,,,a,
ASN00054160,19890607,PRCP,0,,,a,
ASN00054160,19890608,PRCP,0,,,a,
ASN00054160,19890609,PRCP,0,,,a,
ASN00054160,19890610,PRCP,16,,,a,
ASN00054160,19890611,PRCP,20,,,a,
ASN00054160,19890612,PRCP,0,,,a,
ASN00054160,19890613,PRCP,0,,,a,
ASN00054160,19890614,PRCP,0,,,a,
ASN00054160,19890615,PRCP,0,,,a,
ASN00054160,19890616,PRCP,0,,,a,
ASN00054160,19890617,PRCP,0,,,a,
ASN00054160,19890618,PRCP,0,,,a,
ASN00054160,19890619,PRCP,0,,,a,
ASN00054160,19890620,PRCP,12,,,a,
ASN00054160,19890621,PRCP,0,,,a,
ASN00054160,19890622,PRCP,0,,,a,
ASN00054160,19890623,PRCP,0,,,a,
ASN00054160,19890624,PRCP,16,,,a,
ASN00054160,19890625,PRCP,0,,,a,
ASN00054160,19890626,PRCP,0,,,a,
ASN00054160,19890627,PRCP,0,,,a,
ASN00054160,19890628,PRCP,0,,,a,
ASN00054160,19890629,PRCP,0,,,a,
ASN00054160,19890630,PRCP,0,,,a,
ASN00054160,19890701,PRCP,0,,,a,
ASN00054160,19890702,PRCP,0,,,a,
ASN00054160,19890703,PRCP,0,,,a,
ASN00054160,19890704,PRCP,90,,,a,
ASN00054160,19890705,PRCP,20,,,a,
ASN00054160,19890706,PRCP,0,,,a,
ASN00054160,19890707,PRCP,0,,,a,
ASN00054160,19890708,PRCP,0,,,a,
ASN00054160,19890709,PRCP,0,,,a,
ASN00054160,19890710,PRCP,82,,,a,
ASN00054160,19890711,PRCP,0,,,a,
ASN00054160,19890712,PRCP,0,,,a,
ASN00054160,19890713,PRCP,0,,,a,
ASN00054160,19890714,PRCP,0,,,a,
ASN00054160,19890715,PRCP,0,,,a,
ASN00054160,19890716,PRCP,8,,,a,
ASN00054160,19890717,PRCP,0,,,a,
ASN00054160,19890718,PRCP,36,,,a,
ASN00054160,19890719,PRCP,31,,,a,
ASN00054160,19890720,PRCP,2,,,a,
ASN00054160,19890721,PRCP,0,,,a,
ASN00054160,19890722,PRCP,0,,,a,
ASN00054160,19890723,PRCP,0,,,a,
ASN00054160,19890724,PRCP,144,,,a,
ASN00054160,19890725,PRCP,26,,,a,
ASN00054160,19890726,PRCP,0,,,a,
ASN00054160,19890727,PRCP,0,,,a,
ASN00054160,19890728,PRCP,0,,,a,
ASN00054160,19890729,PRCP,0,,,a,
ASN00054160,19890730,PRCP,0,,,a,
ASN00054160,19890731,PRCP,146,,,a,
ASN00054160,19890801,PRCP,54,,,a,
ASN00054160,19890802,PRCP,0,,,a,
ASN00054160,19890803,PRCP,0,,,a,
ASN00054160,19890804,PRCP,0,,,a,
ASN00054160,19890805,PRCP,6,,,a,
ASN00054160,19890806,PRCP,0,,,a,
ASN00054160,19890807,PRCP,0,,,a,
ASN00054160,19890808,PRCP,0,,,a,
ASN00054160,19890809,PRCP,0,,,a,
ASN00054160,19890810,PRCP,0,,,a,
ASN00054160,19890811,PRCP,0,,,a,
ASN00054160,19890812,PRCP,0,,,a,
ASN00054160,19890813,PRCP,0,,,a,
ASN00054160,19890814,PRCP,0,,,a,
ASN00054160,19890815,PRCP,0,,,a,
ASN00054160,19890816,PRCP,0,,,a,
ASN00054160,19890817,PRCP,0,,,a,
ASN00054160,19890818,PRCP,32,,,a,
ASN00054160,19890819,PRCP,0,,,a,
ASN00054160,19890820,PRCP,0,,,a,
ASN00054160,19890821,PRCP,0,,,a,
ASN00054160,19890822,PRCP,0,,,a,
ASN00054160,19890823,PRCP,0,,,a,
ASN00054160,19890824,PRCP,0,,,a,
ASN00054160,19890825,PRCP,0,,,a,
ASN00054160,19890826,PRCP,0,,,a,
ASN00054160,19890827,PRCP,0,,,a,
ASN00054160,19890828,PRCP,0,,,a,
ASN00054160,19890829,PRCP,0,,,a,
ASN00054160,19890830,PRCP,0,,,a,
ASN00054160,19890831,PRCP,0,,,a,
ASN00054160,19890901,PRCP,0,,,a,
ASN00054160,19890902,PRCP,0,,,a,
ASN00054160,19890903,PRCP,0,,,a,
ASN00054160,19890904,PRCP,0,,,a,
ASN00054160,19890905,PRCP,80,,,a,
ASN00054160,19890906,PRCP,0,,,a,
ASN00054160,19890907,PRCP,0,,,a,
ASN00054160,19890908,PRCP,0,,,a,
ASN00054160,19890909,PRCP,0,,,a,
ASN00054160,19890910,PRCP,0,,,a,
ASN00054160,19890911,PRCP,0,,,a,
ASN00054160,19890912,PRCP,0,,,a,
ASN00054160,19890913,PRCP,0,,,a,
ASN00054160,19890914,PRCP,0,,,a,
