ASN00008309,20011101,PRCP,0,,,a,
ASN00008309,20011102,PRCP,0,,,a,
ASN00008309,20011103,PRCP,0,,,a,
ASN00008309,20011104,PRCP,0,,,a,
ASN00008309,20011105,PRCP,0,,,a,
ASN00008309,20011106,PRCP,0,,,a,
ASN00008309,20011107,PRCP,0,,,a,
ASN00008309,20011108,PRCP,0,,,a,
ASN00008309,20011109,PRCP,0,,,a,
ASN00008309,20011110,PRCP,0,,,a,
ASN00008309,20011111,PRCP,0,,,a,
ASN00008309,20011112,PRCP,0,,,a,
ASN00008309,20011113,PRCP,0,,,a,
ASN00008309,20011114,PRCP,0,,,a,
ASN00008309,20011115,PRCP,220,,,a,
ASN00008309,20011116,PRCP,0,,,a,
ASN00008309,20011117,PRCP,0,,,a,
ASN00008309,20011118,PRCP,0,,,a,
ASN00008309,20011119,PRCP,0,,,a,
ASN00008309,20011120,PRCP,0,,,a,
ASN00008309,20011121,PRCP,0,,,a,
ASN00008309,20011122,PRCP,0,,,a,
ASN00008309,20011123,PRCP,0,,,a,
ASN00008309,20011124,PRCP,0,,,a,
ASN00008309,20011125,PRCP,0,,,a,
ASN00008309,20011126,PRCP,0,,,a,
ASN00008309,20011127,PRCP,0,,,a,
ASN00008309,20011128,PRCP,0,,,a,
ASN00008309,20011129,PRCP,0,,,a,
ASN00008309,20011130,PRCP,0,,,a,
ASN00008309,20011201,PRCP,0,,,a,
ASN00008309,20011202,PRCP,0,,,a,
ASN00008309,20011203,PRCP,0,,,a,
ASN00008309,20011204,PRCP,0,,,a,
ASN00008309,20011205,PRCP,0,,,a,
ASN00008309,20011206,PRCP,0,,,a,
ASN00008309,20011207,PRCP,0,,,a,
ASN00008309,20011208,PRCP,0,,,a,
ASN00008309,20011209,PRCP,0,,,a,
ASN00008309,20011210,PRCP,0,,,a,
ASN00008309,20011211,PRCP,0,,,a,
ASN00008309,20011212,PRCP,0,,,a,
ASN00008309,20011213,PRCP,0,,,a,
ASN00008309,20011214,PRCP,0,,,a,
ASN00008309,20011215,PRCP,0,,,a,
ASN00008309,20011216,PRCP,0,,,a,
ASN00008309,20011217,PRCP,0,,,a,
ASN00008309,20011218,PRCP,0,,,a,
ASN00008309,20011219,PRCP,0,,,a,
ASN00008309,20011220,PRCP,0,,,a,
ASN00008309,20011221,PRCP,0,,,a,
ASN00008309,20011222,PRCP,0,,,a,
ASN00008309,20011223,PRCP,0,,,a,
ASN00008309,20011224,PRCP,0,,,a,
ASN00008309,20011225,PRCP,0,,,a,
ASN00008309,20011226,PRCP,0,,,a,
ASN00008309,20011227,PRCP,0,,,a,
ASN00008309,20011228,PRCP,0,,,a,
ASN00008309,20011229,PRCP,0,,,a,
ASN00008309,20011230,PRCP,0,,,a,
ASN00008309,20011231,PRCP,0,,,a,
ASN00008309,20020101,PRCP,0,,,a,
ASN00008309,20020102,PRCP,0,,,a,
ASN00008309,20020103,PRCP,0,,,a,
ASN00008309,20020104,PRCP,0,,,a,
ASN00008309,20020105,PRCP,0,,,a,
ASN00008309,20020106,PRCP,0,,,a,
ASN00008309,20020107,PRCP,0,,,a,
ASN00008309,20020108,PRCP,0,,,a,
ASN00008309,20020109,PRCP,0,,,a,
ASN00008309,20020110,PRCP,2,,,a,
ASN00008309,20020111,PRCP,0,,,a,
ASN00008309,20020112,PRCP,0,,,a,
ASN00008309,20020113,PRCP,0,,,a,
ASN00008309,20020114,PRCP,0,,,a,
ASN00008309,20020115,PRCP,0,,,a,
ASN00008309,20020116,PRCP,0,,,a,
ASN00008309,20020117,PRCP,0,,,a,
ASN00008309,20020118,PRCP,0,,,a,
ASN00008309,20020119,PRCP,0,,,a,
ASN00008309,20020120,PRCP,0,,,a,
ASN00008309,20020121,PRCP,0,,,a,
ASN00008309,20020122,PRCP,0,,,a,
