ASN00083001,20010122,PRCP,0,,,a,
ASN00083001,20010123,PRCP,0,,,a,
ASN00083001,20010124,PRCP,0,,,a,
ASN00083001,20010131,PRCP,0,,,a,
ASN00083001,20010201,PRCP,0,,,a,
ASN00083001,20010202,PRCP,0,,,a,
ASN00083001,20010203,PRCP,0,,,a,
ASN00083001,20010204,PRCP,102,,,a,
ASN00083001,20010205,PRCP,442,,,a,
ASN00083001,20010206,PRCP,0,,,a,
ASN00083001,20010207,PRCP,0,,,a,
ASN00083001,20010208,PRCP,0,,,a,
ASN00083001,20010209,PRCP,70,,,a,
ASN00083001,20010210,PRCP,2,,,a,
ASN00083001,20010212,PRCP,0,,,a,
ASN00083001,20010213,PRCP,10,,,a,
ASN00083001,20010214,PRCP,48,,,a,
ASN00083001,20010215,PRCP,0,,,a,
ASN00083001,20010216,PRCP,0,,,a,
ASN00083001,20010217,PRCP,0,,,a,
ASN00083001,20010218,PRCP,0,,,a,
ASN00083001,20010219,PRCP,0,,,a,
ASN00083001,20010220,PRCP,0,,,a,
ASN00083001,20010221,PRCP,0,,,a,
ASN00083001,20010222,PRCP,0,,,a,
ASN00083001,20010223,PRCP,0,,,a,
ASN00083001,20010224,PRCP,0,,,a,
ASN00083001,20010225,PRCP,18,,,a,
ASN00083001,20010226,PRCP,12,,,a,
ASN00083001,20010227,PRCP,0,,,a,
ASN00083001,20010305,PRCP,0,,,a,
ASN00083001,20010306,PRCP,0,,,a,
ASN00083001,20010307,PRCP,0,,,a,
ASN00083001,20010308,PRCP,0,,,a,
ASN00083001,20010309,PRCP,0,,,a,
ASN00083001,20010310,PRCP,0,,,a,
ASN00083001,20010311,PRCP,96,,,a,
ASN00083001,20010312,PRCP,10,,,a,
ASN00083001,20010313,PRCP,0,,,a,
ASN00083001,20010314,PRCP,0,,,a,
ASN00083001,20010315,PRCP,0,,,a,
ASN00083001,20010316,PRCP,0,,,a,
ASN00083001,20010317,PRCP,512,,,a,
ASN00083001,20010319,PRCP,2,,,a,
ASN00083001,20010320,PRCP,0,,,a,
ASN00083001,20010321,PRCP,0,,,a,
ASN00083001,20010322,PRCP,308,,,a,
ASN00083001,20010323,PRCP,54,,,a,
ASN00083001,20010324,PRCP,0,,,a,
ASN00083001,20010325,PRCP,2,,,a,
ASN00083001,20010326,PRCP,0,,,a,
ASN00083001,20010327,PRCP,0,,,a,
ASN00083001,20010328,PRCP,0,,,a,
ASN00083001,20010329,PRCP,0,,,a,
ASN00083001,20010330,PRCP,0,,,a,
ASN00083001,20010331,PRCP,0,,,a,
ASN00083001,20010401,PRCP,0,,,a,
ASN00083001,20010402,PRCP,0,,,a,
ASN00083001,20010403,PRCP,0,,,a,
ASN00083001,20010404,PRCP,0,,,a,
ASN00083001,20010405,PRCP,0,,,a,
