date,ID,lat,long,value
2020-01,ASN00058186,-28.3283,153.4,2950
2020-01,ASN00058193,-28.3538,153.293,2175
2020-01,ASN00058194,-28.3811,152.7174,1892
2020-01,ASN00058198,-28.8353,153.5585,1700
2020-01,ASN00058199,-28.7364,153.1634,1815
2020-01,ASN00058201,-28.7967,153.2386,2070
2020-01,ASN00058202,-28.7406,153.075,2290
2020-01,ASN00058204,-28.3217,153.3467,3370
2020-01,ASN00058206,-28.7231,153.3614,2020
2020-01,ASN00058208,-28.8775,153.052,1558
2020-01,ASN00058212,-29.183,153.3964,1760
2020-01,ASN00058214,-28.8343,153.2616,2454
2020-01,ASN00058216,-28.6399,153.6358,1984
2020-01,ASN00058220,-28.705,152.8414,1836
2020-01,ASN00058222,-29.7847,153.2639,3020
2020-01,ASN00059002,-30.65,152.8486,1080
2020-01,ASN00059006,-30.1619,153.0982,2030
2020-01,ASN00059007,-31.0711,152.7717,566
2020-01,ASN00059019,-30.3641,152.4061,2208
2020-01,ASN00062089,-32.8936,149.3808,418
2020-01,ASN00069147,-36.9077,149.8989,436
2020-01,ASN00062099,-32.8366,148.9963,580
2020-01,ASN00068024,-34.2272,150.9111,562
2020-01,ASN00068035,-34.6642,150.7586,978
2020-01,ASN00068044,-34.4474,150.4568,548
2020-01,ASN00068072,-34.9469,150.5353,814
2020-01,ASN00068080,-34.9158,150.7312,948
2020-01,ASN00068083,-34.9282,150.7484,821
2020-01,ASN00068088,-35.0938,150.6228,582
2020-01,ASN00068110,-34.4829,150.8555,592
2020-01,ASN00068125,-34.0904,150.5052,930
2020-01,ASN00068151,-35.0936,150.8049,494
2020-01,ASN00068008,-34.6531,150.3037,490
2020-01,ASN00068159,-34.1653,150.8097,840
2020-01,ASN00068186,-34.4839,150.2867,212
2020-01,ASN00068192,-34.0391,150.689,890
2020-01,ASN00068200,-34.2075,150.7095,740
2020-01,ASN00068202,-34.6033,150.5487,1080
2020-01,ASN00068213,-34.8667,150.605,900
2020-01,ASN00068215,-34.4167,150.1967,110
2020-01,ASN00068216,-34.1194,150.7402,730
2020-01,ASN00068217,-34.6866,150.5253,714
2020-01,ASN00068224,-34.5858,150.6264,1120
2020-01,ASN00068228,-34.3691,150.9291,640
2020-01,ASN00068181,-34.7275,150.5208,300
2020-01,ASN00068007,-34.0254,150.6455,916
2020-01,ASN00068000,-34.5712,150.7761,740
2020-01,ASN00067119,-33.8511,150.8567,340
2020-01,ASN00066188,-33.7402,151.2173,982
2020-01,ASN00066194,-33.9057,151.1134,568
2020-01,ASN00066204,-34.0009,151.0738,910
2020-01,ASN00067002,-33.6667,150.6696,766
2020-01,ASN00067014,-33.4623,151.0034,708
2020-01,ASN00067015,-33.9696,150.725,580
2020-01,ASN00067017,-33.8136,150.9392,410
2020-01,ASN00067019,-33.8193,150.9127,360
2020-01,ASN00067021,-33.6165,150.7477,470
2020-01,ASN00067023,-33.4972,151.0931,906
2020-01,ASN00067026,-33.7704,150.9318,404
2020-01,ASN00067027,-33.8902,150.5934,830
2020-01,ASN00067033,-33.6022,150.7794,401
2020-01,ASN00067061,-33.9353,150.7819,540
2020-01,ASN00067104,-33.6617,150.9,400
2020-01,ASN00067105,-33.6004,150.7761,404
2020-01,ASN00067108,-33.8969,150.7281,490
2020-01,ASN00067109,-33.7678,150.9814,770
2020-01,ASN00067110,-33.7858,150.9236,350
2020-01,ASN00067111,-33.7931,151.0167,630
2020-01,ASN00067112,-33.7672,151.0186,610
2020-01,ASN00067113,-33.7195,150.6783,820
2020-01,ASN00067114,-33.8667,150.8611,340
2020-01,ASN00068229,-35.2439,150.5098,342
2020-01,ASN00068233,-34.8517,150.3883,70
2020-01,ASN00068239,-34.5253,150.4217,312
2020-01,ASN00068241,-34.5638,150.79,734
2020-01,ASN00069048,-35.7581,149.8252,324
2020-01,ASN00069049,-35.1165,150.0847,320
2020-01,ASN00069050,-36.2967,149.843,112
2020-01,ASN00069052,-35.7343,150.0508,542
2020-01,ASN00069054,-36.2967,149.51,418
2020-01,ASN00069062,-35.9446,149.5876,340
2020-01,ASN00069065,-36.5676,149.7511,396
2020-01,ASN00069068,-36.6036,149.9984,448
2020-01,ASN00069088,-36.1935,149.4735,423
2020-01,ASN00069114,-36.5404,149.8229,388
2020-01,ASN00069121,-35.4411,150.2857,620
2020-01,ASN00069127,-35.6864,149.8386,510
2020-01,ASN00069132,-35.4253,149.7835,250
2020-01,ASN00069133,-36.6631,149.5139,28
2020-01,ASN00069134,-35.7234,150.1872,160
2020-01,ASN00069137,-37.2622,150.0504,144
2020-01,ASN00069138,-35.3635,150.4827,322
2020-01,ASN00069139,-36.6722,149.8191,304
2020-01,ASN00069140,-36.4948,149.7434,260
2020-01,ASN00069142,-35.924,150.0362,380
2020-01,ASN00069145,-35.9775,149.8611,800
2020-01,ASN00069148,-35.9004,150.1437,360
2020-01,ASN00056240,-30.3358,151.7367,2556
2020-01,ASN00069042,-35.7661,149.9416,530
2020-01,ASN00066176,-34.0658,151.0567,1320
2020-01,ASN00069041,-35.2514,149.9158,206
2020-01,ASN00069035,-35.7564,149.815,320
2020-01,ASN00068242,-34.6533,150.8609,448
2020-01,ASN00068243,-34.5776,150.5118,982
2020-01,ASN00068245,-34.9528,150.7019,753
2020-01,ASN00068246,-34.5707,150.8383,810
2020-01,ASN00068247,-34.7679,150.562,1176
2020-01,ASN00068248,-34.6625,150.4333,930
2020-01,ASN00068252,-34.6708,150.8497,618
2020-01,ASN00068255,-34.4875,150.4014,230
2020-01,ASN00068257,-34.0615,150.7735,1000
2020-01,ASN00069002,-36.6884,149.838,326
2020-01,ASN00069003,-36.6278,149.5705,487
2020-01,ASN00069006,-35.7011,149.7896,400
2020-01,ASN00069010,-35.4489,149.799,292
2020-01,ASN00069013,-36.7677,149.6951,270
2020-01,ASN00069014,-36.3881,149.8882,188
2020-01,ASN00069015,-37.0557,149.9053,418
2020-01,ASN00069017,-36.2519,150.2275,464
2020-01,ASN00069018,-35.9093,150.1532,404
2020-01,ASN00069019,-36.8402,149.5257,26
2020-01,ASN00069022,-36.2144,150.1358,438
2020-01,ASN00069023,-35.6488,150.1454,462
2020-01,ASN00069029,-37.3623,149.6984,322
2020-01,ASN00069033,-35.9017,149.9611,300
2020-01,ASN00069036,-36.0876,150.0508,386
2020-01,ASN00062093,-32.7236,149.7702,0
2020-01,ASN00066160,-33.8959,151.2341,648
2020-01,ASN00066148,-33.97,151.0638,980
2020-01,ASN00063201,-34.0833,149.15,264
2020-01,ASN00063214,-33.3561,149.4058,770
2020-01,ASN00063226,-33.4769,150.1303,698
2020-01,ASN00063229,-33.6773,148.6115,506
2020-01,ASN00063234,-33.6708,148.8565,290
2020-01,ASN00063245,-33.6492,149.0759,312
2020-01,ASN00063246,-33.5105,150.3711,822
2020-01,ASN00063254,-33.3211,149.0828,190
2020-01,ASN00063271,-34.0417,149.3611,406
2020-01,ASN00063283,-33.7,150.0278,280
2020-01,ASN00063146,-33.5544,150.0526,474
2020-01,ASN00063287,-33.4111,149.5861,830
2020-01,ASN00063291,-33.412,149.654,484
2020-01,ASN00063292,-33.6185,150.2741,992
2020-01,ASN00063293,-33.74,149.8822,300
2020-01,ASN00063295,-33.6297,150.2803,950
2020-01,ASN00063297,-33.5728,149.9128,250
2020-01,ASN00063298,-33.6144,149.6981,450
2020-01,ASN00063302,-33.8275,149.6033,380
2020-01,ASN00063303,-33.3813,149.127,1328
2020-01,ASN00063304,-33.7181,149.5106,410
2020-01,ASN00064008,-31.2712,149.2714,417
2020-01,ASN00063290,-33.4983,150.5215,656
2020-01,ASN00063142,-33.577,149.8591,238
2020-01,ASN00063132,-33.3808,150.0818,468
2020-01,ASN00063119,-34.2347,149.265,404
2020-01,ASN00062100,-32.7244,150.229,716
2020-01,ASN00062101,-32.5628,149.6149,318
2020-01,ASN00062102,-32.5204,150.0817,454
2020-01,ASN00063005,-33.4289,149.5559,586
2020-01,ASN00063013,-33.5366,150.4413,964
2020-01,ASN00063022,-33.8018,148.704,424
2020-01,ASN00063028,-33.6929,150.5291,1344
2020-01,ASN00063029,-33.744,149.1046,560
2020-01,ASN00063035,-33.0362,149.4146,286
2020-01,ASN00063036,-33.8199,150.0227,390
2020-01,ASN00063039,-33.7122,150.3087,1099
2020-01,ASN00063043,-33.5343,150.6338,912
2020-01,ASN00063049,-33.6094,150.0856,264
2020-01,ASN00063061,-33.8222,149.3244,418
2020-01,ASN00063063,-33.6774,149.8374,322
2020-01,ASN00063073,-33.6896,149.5633,393
2020-01,ASN00063076,-33.0807,149.6901,502
2020-01,ASN00063081,-33.6956,150.5408,1170
2020-01,ASN00063093,-34.3093,149.9677,192
2020-01,ASN00063113,-33.5497,148.91,278
2020-01,ASN00063114,-33.3439,149.1617,798
2020-01,ASN00063117,-33.6739,149.0471,320
2020-01,ASN00063118,-33.5156,150.4892,928
2020-01,ASN00064009,-32.0159,149.3964,535
2020-01,ASN00064010,-32.1141,149.0365,404
2020-01,ASN00064015,-31.8227,149.1217,444
2020-01,ASN00064017,-31.3304,149.2699,500
2020-01,ASN00065111,-33.8449,148.6497,706
2020-01,ASN00065112,-33.4818,148.2608,226
2020-01,ASN00066006,-33.8662,151.216,644
2020-01,ASN00066011,-33.8,151.2,720
2020-01,ASN00066013,-33.8523,151.0985,474
2020-01,ASN00066034,-33.8507,151.1295,750
2020-01,ASN00066036,-33.9186,151.1402,660
2020-01,ASN00066037,-33.9465,151.1731,634
2020-01,ASN00066048,-33.8483,151.1105,684
2020-01,ASN00066052,-33.9096,151.2419,598
2020-01,ASN00066058,-33.9942,151.1292,640
2020-01,ASN00066059,-33.6908,151.2253,1256
2020-01,ASN00066073,-33.9105,151.2276,518
2020-01,ASN00066078,-34.0517,150.98,1042
2020-01,ASN00066080,-33.7809,151.2044,696
2020-01,ASN00066098,-33.8809,151.2658,576
2020-01,ASN00066120,-33.7617,151.1462,846
2020-01,ASN00066124,-33.7917,151.0181,670
2020-01,ASN00066126,-33.7407,151.3077,896
2020-01,ASN00066128,-33.5965,151.3221,1026
2020-01,ASN00066137,-33.9181,150.9864,678
2020-01,ASN00066141,-33.6795,151.3076,1034
2020-01,ASN00066142,-33.6761,151.1818,1862
2020-01,ASN00065106,-32.0358,148.6552,336
2020-01,ASN00066156,-33.7791,151.1121,602
2020-01,ASN00065103,-33.3627,147.9205,484
2020-01,ASN00065098,-32.6833,148.9167,734
2020-01,ASN00064024,-31.5622,148.9547,778
2020-01,ASN00064025,-31.8231,149.72,540
2020-01,ASN00064027,-31.3125,149.2048,450
2020-01,ASN00064029,-32.0156,149.3925,512
2020-01,ASN00064050,-31.646,149.6209,864
2020-01,ASN00064053,-31.4739,148.6219,69
2020-01,ASN00064054,-31.7914,149.6705,610
2020-01,ASN00065000,-32.4975,148.7488,756
2020-01,ASN00065010,-33.2869,148.7396,424
2020-01,ASN00065013,-33.4278,148.3721,284
2020-01,ASN00065019,-33.6146,148.435,460
2020-01,ASN00065020,-33.183,148.6941,314
2020-01,ASN00065022,-33.1628,148.5879,356
2020-01,ASN00065023,-33.0866,148.8598,1224
2020-01,ASN00065030,-32.5192,148.5187,288
2020-01,ASN00065034,-32.5635,148.9503,814
2020-01,ASN00065036,-32.7537,148.6478,554
2020-01,ASN00065041,-33.0956,148.8692,1130
2020-01,ASN00065051,-32.9283,148.7547,586
2020-01,ASN00065068,-33.1281,148.2428,790
2020-01,ASN00065070,-32.2206,148.5753,360
2020-01,ASN00065084,-33.3711,148.5917,285
2020-01,ASN00065096,-33.2682,148.3945,564
2020-01,ASN00065099,-32.3778,148.8741,770
2020-01,ASN00056239,-28.7014,152.0974,1250
2020-01,ASN00040904,-25.2756,152.5089,690
2020-01,ASN00056237,-29.8025,151.2726,1238
2020-01,ASN00041533,-28.2292,152.2269,910
2020-01,ASN00041534,-28.2111,152.0275,560
2020-01,ASN00041535,-28.3731,152.14,810
2020-01,ASN00041536,-28.2883,152.1053,410
2020-01,ASN00041537,-28.3394,152.2944,530
2020-01,ASN00041540,-29.1694,151.3414,458
2020-01,ASN00041543,-28.0719,151.1861,654
2020-01,ASN00041547,-28.9236,151.9289,690
2020-01,ASN00041551,-26.9669,151.4847,840
2020-01,ASN00042002,-27.2067,150.2828,892
2020-01,ASN00041532,-28.3558,151.9967,600
2020-01,ASN00042016,-27.3411,150.0619,366
2020-01,ASN00042023,-26.6581,150.1844,760
2020-01,ASN00042025,-26.5519,150.6322,930
2020-01,ASN00042034,-27.1689,150.0019,250
2020-01,ASN00042035,-26.6439,149.6278,1488
2020-01,ASN00042100,-27.7644,150.0694,862
2020-01,ASN00042104,-28.3839,149.6747,768
2020-01,ASN00042112,-26.6569,150.1819,752
2020-01,ASN00043015,-25.8428,148.5669,544
2020-01,ASN00043020,-26.4888,147.9777,430
2020-01,ASN00043035,-27.159,149.0703,706
2020-01,ASN00042022,-27.3236,149.8828,252
2020-01,ASN00041531,-28.1167,152.0642,560
2020-01,ASN00041530,-28.2006,152.2156,740
2020-01,ASN00041529,-27.5425,151.9134,856
2020-01,ASN00041445,-28.2144,151.9194,1460
2020-01,ASN00041456,-28.0621,152.3675,374
2020-01,ASN00041457,-28.4225,151.2131,652
2020-01,ASN00041464,-28.1553,152.33,1530
2020-01,ASN00041469,-27.0289,151.0947,1278
2020-01,ASN00041473,-28.1022,151.8119,1648
2020-01,ASN00041486,-26.9575,150.8633,733
2020-01,ASN00041490,-26.9,150.7833,1030
2020-01,ASN00041491,-28.4333,151.4667,510
2020-01,ASN00041493,-27.4967,150.4539,1096
2020-01,ASN00041495,-28.4828,151.2831,740
2020-01,ASN00041503,-28.2167,152.05,500
2020-01,ASN00041504,-27.7358,151.4117,1170
2020-01,ASN00041506,-28.6561,150.6653,346
2020-01,ASN00041507,-28.6656,150.445,266
2020-01,ASN00041508,-27.7267,150.6453,1070
2020-01,ASN00041509,-27.6783,150.3483,1257
2020-01,ASN00041510,-27.4722,151.9481,944
2020-01,ASN00041512,-27.3825,151.9244,1410
2020-01,ASN00041519,-28.5767,150.845,310
2020-01,ASN00041522,-27.1605,151.2634,1002
2020-01,ASN00041525,-28.2061,152.1003,600
2020-01,ASN00041528,-27.0481,151.6314,1620
2020-01,ASN00043037,-26.2094,149.0894,390
2020-01,ASN00043041,-28.1436,148.7089,190
2020-01,ASN00043043,-26.6133,149.3878,62
2020-01,ASN00043045,-28.0944,148.9731,530
2020-01,ASN00044045,-27.4133,147.4314,962
2020-01,ASN00044047,-26.44,147.6942,506
2020-01,ASN00044050,-26.4156,147.1131,358
2020-01,ASN00044054,-28.8061,147.1194,72
2020-01,ASN00044056,-26.4458,147.5453,548
2020-01,ASN00044057,-25.4992,146.5442,456
2020-01,ASN00044068,-27.0928,147.3661,744
2020-01,ASN00044070,-26.375,147.0394,180
2020-01,ASN00044075,-27.265,148.0814,414
2020-01,ASN00044111,-25.8517,146.1894,894
2020-01,ASN00044137,-27.8717,148.0344,180
2020-01,ASN00044142,-27.6844,147.6981,142
2020-01,ASN00044143,-28.0781,147.3981,93
2020-01,ASN00044154,-28.3875,148.3111,214
2020-01,ASN00044174,-27.62,145.8281,530
2020-01,ASN00044181,-28.9972,144.4094,76
2020-01,ASN00044194,-28.3544,148.8217,394
2020-01,ASN00044208,-26.1394,145.6639,624
2020-01,ASN00044211,-25.3353,147.3,906
2020-01,ASN00044223,-25.4536,147.3031,540
2020-01,ASN00045003,-26.9011,144.3386,720
2020-01,ASN00045007,-26.1133,144.1333,1004
2020-01,ASN00045009,-27.4008,141.8114,50
2020-01,ASN00044044,-26.3453,147.1258,270
2020-01,ASN00041415,-28.2367,151.5347,900
2020-01,ASN00044041,-25.9719,146.6189,184
2020-01,ASN00044038,-27.02,147.1536,568
2020-01,ASN00043051,-26.2625,149.2389,410
2020-01,ASN00043052,-27.0006,149.4969,756
2020-01,ASN00043054,-25.8428,148.5669,534
2020-01,ASN00043060,-26.0756,147.9044,512
2020-01,ASN00043061,-25.9847,148.5567,258
2020-01,ASN00043080,-27.2275,148.7411,790
2020-01,ASN00043091,-26.5442,148.7778,968
2020-01,ASN00043093,-26.6064,148.5372,508
2020-01,ASN00043095,-27.3867,149.3878,98
2020-01,ASN00043099,-26.82,148.0244,336
2020-01,ASN00043100,-27.7333,148.4667,110
2020-01,ASN00043101,-27.3117,148.8267,590
2020-01,ASN00043102,-26.49,147.9792,380
2020-01,ASN00043105,-26.4083,148.7833,400
2020-01,ASN00043106,-26.5089,148.1314,676
2020-01,ASN00043108,-25.96,148.3867,458
2020-01,ASN00043109,-28.0489,148.5942,366
2020-01,ASN00043112,-26.7997,148.5989,446
2020-01,ASN00044010,-28.0336,147.4803,104
2020-01,ASN00044013,-26.3833,145.2167,655
2020-01,ASN00044021,-26.4139,146.2558,666
2020-01,ASN00044026,-28.0706,145.6808,686
2020-01,ASN00044029,-26.8583,146.0278,350
2020-01,ASN00044040,-26.1108,144.8728,402
2020-01,ASN00045010,-26.5122,142.2731,150
2020-01,ASN00041405,-27.7952,151.7387,1106
2020-01,ASN00041397,-28.1422,150.1319,690
2020-01,ASN00040949,-28.0033,152.6875,1580
2020-01,ASN00040958,-27.2169,153.0922,1878
2020-01,ASN00040962,-27.6053,152.8244,1151
2020-01,ASN00040964,-27.6696,153.0442,1098
2020-01,ASN00040965,-27.2442,153.0867,1858
2020-01,ASN00040969,-27.0717,153.1058,2615
2020-01,ASN00040973,-27.7472,153.1919,1807
2020-01,ASN00040976,-27.4753,152.9753,1741
2020-01,ASN00040978,-27.0797,153.1803,2600
2020-01,ASN00040979,-27.1247,152.9356,1830
2020-01,ASN00040948,-28.1461,152.7358,1530
2020-01,ASN00040980,-27.1822,153.0186,2010
2020-01,ASN00041005,-26.9322,151.4503,1572
2020-01,ASN00041009,-28.2669,150.8108,580
2020-01,ASN00041012,-26.6764,150.8992,1342
2020-01,ASN00041013,-28.2264,152.0661,510
2020-01,ASN00041014,-28.3539,151.6281,956
2020-01,ASN00041016,-27.5331,151.2025,1359
2020-01,ASN00041018,-27.9317,151.9058,1196
2020-01,ASN00041019,-27.7233,151.2869,2214
2020-01,ASN00041022,-28.5,151.9722,1700
