date,ID,lat,long,value
1871-02,ASN00074124,-35.1667,145.7667,782
1871-02,ASN00074026,-35.3526,146.31,920
1871-02,ASN00071010,-35.8833,148.5,2845
1871-02,ASN00070072,-35.3552,149.2292,754
1871-02,ASN00070023,-36.2333,149.1167,634
1871-02,ASN00069015,-37.0557,149.9053,3139
1871-02,ASN00068140,-35.1667,150.7667,2051
1871-02,ASN00068069,-34.4333,150.8833,2085
1871-02,ASN00075048,-35.3412,143.5866,1069
1871-02,ASN00070037,-34.75,149.8667,1608
1871-02,ASN00075080,-35.1721,144.6966,533
1871-02,ASN00068045,-34.5444,150.3768,837
1871-02,ASN00081003,-36.7533,144.2825,1617
1871-02,ASN00081022,-36.25,145.6,1118
1871-02,ASN00082051,-36.0,146.4,1163
1871-02,ASN00084016,-37.5679,149.9158,1442
1871-02,ASN00086071,-37.8075,144.97,822
1871-02,ASN00086079,-38.2358,145.0667,729
1871-02,ASN00086085,-37.9897,145.3356,783
1871-02,ASN00087025,-38.1167,144.3667,580
1871-02,ASN00088020,-37.3432,144.1575,1531
1871-02,ASN00089000,-37.2833,142.95,882
1871-02,ASN00089049,-37.55,143.8833,549
1871-02,ASN00079042,-37.1,142.8,811
1871-02,ASN00067015,-33.9696,150.725,999
1871-02,ASN00060026,-31.4399,152.911,1300
1871-02,ASN00066046,-33.8167,151.0,973
1871-02,ASN00014016,-12.4,130.8,3998
1871-02,ASN00021014,-33.8364,138.6125,660
1871-02,ASN00022801,-35.7529,136.5938,635
1871-02,ASN00023000,-34.9254,138.5869,269
1871-02,ASN00026020,-37.8333,140.7833,848
1871-02,ASN00026026,-37.1628,139.756,189
1871-02,ASN00047053,-34.1065,141.9189,675
1871-02,ASN00054120,-30.3222,149.782,575
1871-02,ASN00055020,-30.8333,149.9167,23
1871-02,ASN00056032,-29.0479,152.0172,682
1871-02,ASN00056207,-28.5417,151.9909,1003
1871-02,ASN00066062,-33.8607,151.205,1156
1871-02,ASN00040214,-27.4778,153.0306,1222
1871-02,ASN00061035,-32.7,151.6,509
1871-02,ASN00061014,-32.6385,151.4173,726
1871-02,ASN00065012,-32.2385,148.6089,905
1871-02,ASN00063065,-33.2833,149.1,2210
1871-02,ASN00063043,-33.5343,150.6338,2859
1871-02,ASN00062021,-32.5956,149.5956,633
1871-02,ASN00063004,-33.4167,149.55,1660
1871-02,ASN00061284,-32.9167,150.7,1281
1871-02,ASN00061055,-32.9185,151.7985,679
1871-02,ASN00061053,-32.2611,150.8847,210
1871-02,ASN00061051,-31.7651,150.8363,597
1871-02,ASN00062005,-32.0051,149.9815,1080
1871-03,ASN00075045,-35.0,143.7,0
1871-03,ASN00074026,-35.3526,146.31,117
1871-03,ASN00074128,-35.5269,144.952,3
1871-03,ASN00074124,-35.1667,145.7667,76
1871-03,ASN00072001,-36.1,146.9,84
1871-03,ASN00068140,-35.1667,150.7667,981
1871-03,ASN00070072,-35.3552,149.2292,145
1871-03,ASN00070037,-34.75,149.8667,807
1871-03,ASN00070023,-36.2333,149.1167,26
1871-03,ASN00069015,-37.0557,149.9053,383
1871-03,ASN00075048,-35.3412,143.5866,0
1871-03,ASN00071010,-35.8833,148.5,454
1871-03,ASN00075071,-35.2119,144.816,0
1871-03,ASN00089049,-37.55,143.8833,160
1871-03,ASN00079042,-37.1,142.8,3
1871-03,ASN00081003,-36.7533,144.2825,16
1871-03,ASN00081022,-36.25,145.6,226
1871-03,ASN00082051,-36.0,146.4,64
1871-03,ASN00084016,-37.5679,149.9158,811
1871-03,ASN00086071,-37.8075,144.97,603
1871-03,ASN00086079,-38.2358,145.0667,452
1871-03,ASN00086085,-37.9897,145.3356,744
1871-03,ASN00087025,-38.1167,144.3667,239
1871-03,ASN00088020,-37.3432,144.1575,117
1871-03,ASN00089000,-37.2833,142.95,107
1871-03,ASN00068069,-34.4333,150.8833,1059
1871-03,ASN00075080,-35.1721,144.6966,0
1871-03,ASN00068066,-34.2,150.6,674
1871-03,ASN00068045,-34.5444,150.3768,727
1871-03,ASN00067015,-33.9696,150.725,668
1871-03,ASN00014016,-12.4,130.8,3938
1871-03,ASN00022801,-35.7529,136.5938,27
1871-03,ASN00023000,-34.9254,138.5869,188
1871-03,ASN00026005,-38.0573,140.6725,250
1871-03,ASN00026020,-37.8333,140.7833,219
1871-03,ASN00026026,-37.1628,139.756,117
1871-03,ASN00040214,-27.4778,153.0306,1367
1871-03,ASN00047053,-34.1065,141.9189,0
1871-03,ASN00054120,-30.3222,149.782,993
1871-03,ASN00055020,-30.8333,149.9167,1448
1871-03,ASN00056032,-29.0479,152.0172,1482
1871-03,ASN00056207,-28.5417,151.9909,863
1871-03,ASN00060026,-31.4399,152.911,1405
1871-03,ASN00021014,-33.8364,138.6125,5
1871-03,ASN00061035,-32.7,151.6,1525
1871-03,ASN00061014,-32.6385,151.4173,998
1871-03,ASN00066046,-33.8167,151.0,1474
1871-03,ASN00065012,-32.2385,148.6089,549
1871-03,ASN00063065,-33.2833,149.1,1255
1871-03,ASN00063043,-33.5343,150.6338,1894
1871-03,ASN00066062,-33.8607,151.205,1875
1871-03,ASN00062005,-32.0051,149.9815,610
1871-03,ASN00061284,-32.9167,150.7,1892
1871-03,ASN00061055,-32.9185,151.7985,5444
1871-03,ASN00061053,-32.2611,150.8847,714
1871-03,ASN00061051,-31.7651,150.8363,843
1871-03,ASN00063004,-33.4167,149.55,407
1871-04,ASN00074026,-35.3526,146.31,284
1871-04,ASN00072001,-36.1,146.9,277
1871-04,ASN00071010,-35.8833,148.5,880
1871-04,ASN00070072,-35.3552,149.2292,351
1871-04,ASN00069015,-37.0557,149.9053,645
1871-04,ASN00070023,-36.2333,149.1167,89
1871-04,ASN00068140,-35.1667,150.7667,2318
1871-04,ASN00068069,-34.4333,150.8833,2093
1871-04,ASN00074128,-35.5269,144.952,168
1871-04,ASN00068066,-34.2,150.6,1585
1871-04,ASN00070037,-34.75,149.8667,361
1871-04,ASN00075048,-35.3412,143.5866,127
1871-04,ASN00084016,-37.5679,149.9158,471
1871-04,ASN00079042,-37.1,142.8,3
1871-04,ASN00081003,-36.7533,144.2825,428
1871-04,ASN00081022,-36.25,145.6,180
1871-04,ASN00082051,-36.0,146.4,202
1871-04,ASN00086071,-37.8075,144.97,328
1871-04,ASN00086079,-38.2358,145.0667,427
1871-04,ASN00086085,-37.9897,145.3356,501
1871-04,ASN00087025,-38.1167,144.3667,174
1871-04,ASN00088020,-37.3432,144.1575,444
1871-04,ASN00089000,-37.2833,142.95,241
1871-04,ASN00068045,-34.5444,150.3768,1565
1871-04,ASN00075080,-35.1721,144.6966,165
1871-04,ASN00067015,-33.9696,150.725,2160
1871-04,ASN00089049,-37.55,143.8833,383
1871-04,ASN00066046,-33.8167,151.0,3006
1871-04,ASN00021014,-33.8364,138.6125,49
1871-04,ASN00022801,-35.7529,136.5938,286
1871-04,ASN00023000,-34.9254,138.5869,189
1871-04,ASN00026005,-38.0573,140.6725,408
1871-04,ASN00026020,-37.8333,140.7833,297
1871-04,ASN00026026,-37.1628,139.756,223
1871-04,ASN00040214,-27.4778,153.0306,1300
1871-04,ASN00047053,-34.1065,141.9189,211
1871-04,ASN00054120,-30.3222,149.782,812
1871-04,ASN00056032,-29.0479,152.0172,1293
1871-04,ASN00056207,-28.5417,151.9909,887
1871-04,ASN00060026,-31.4399,152.911,1658
1871-04,ASN00066062,-33.8607,151.205,3182
1871-04,ASN00061035,-32.7,151.6,1375
1871-04,ASN00061051,-31.7651,150.8363,1086
1871-04,ASN00061053,-32.2611,150.8847,102
1871-04,ASN00061055,-32.9185,151.7985,2933
1871-04,ASN00061284,-32.9167,150.7,2175
1871-04,ASN00062005,-32.0051,149.9815,461
1871-04,ASN00062021,-32.5956,149.5956,173
1871-04,ASN00063004,-33.4167,149.55,442
1871-04,ASN00063043,-33.5343,150.6338,3900
1871-04,ASN00063065,-33.2833,149.1,223
1871-04,ASN00065012,-32.2385,148.6089,145
1871-04,ASN00061014,-32.6385,151.4173,1844
1871-05,ASN00074124,-35.1667,145.7667,338
1871-05,ASN00074026,-35.3526,146.31,593
1871-05,ASN00072001,-36.1,146.9,573
1871-05,ASN00071010,-35.8833,148.5,1702
1871-05,ASN00068069,-34.4333,150.8833,1728
1871-05,ASN00070037,-34.75,149.8667,1927
1871-05,ASN00070023,-36.2333,149.1167,1700
1871-05,ASN00069015,-37.0557,149.9053,3048
1871-05,ASN00068140,-35.1667,150.7667,5347
1871-05,ASN00074128,-35.5269,144.952,783
1871-05,ASN00070072,-35.3552,149.2292,1415
1871-05,ASN00075048,-35.3412,143.5866,229
1871-05,ASN00086071,-37.8075,144.97,355
1871-05,ASN00079042,-37.1,142.8,76
1871-05,ASN00081003,-36.7533,144.2825,407
1871-05,ASN00082051,-36.0,146.4,442
1871-05,ASN00084016,-37.5679,149.9158,1893
1871-05,ASN00086079,-38.2358,145.0667,579
1871-05,ASN00086085,-37.9897,145.3356,752
1871-05,ASN00087025,-38.1167,144.3667,549
1871-05,ASN00088020,-37.3432,144.1575,527
1871-05,ASN00089000,-37.2833,142.95,385
1871-05,ASN00089049,-37.55,143.8833,48
1871-05,ASN00068066,-34.2,150.6,2560
1871-05,ASN00075080,-35.1721,144.6966,749
1871-05,ASN00068045,-34.5444,150.3768,3752
1871-05,ASN00067015,-33.9696,150.725,1492
1871-05,ASN00066062,-33.8607,151.205,2566
1871-05,ASN00021014,-33.8364,138.6125,353
1871-05,ASN00022801,-35.7529,136.5938,905
1871-05,ASN00023000,-34.9254,138.5869,751
1871-05,ASN00026005,-38.0573,140.6725,642
1871-05,ASN00026020,-37.8333,140.7833,494
1871-05,ASN00026026,-37.1628,139.756,621
1871-05,ASN00040214,-27.4778,153.0306,212
1871-05,ASN00054120,-30.3222,149.782,809
1871-05,ASN00056032,-29.0479,152.0172,388
1871-05,ASN00056207,-28.5417,151.9909,259
1871-05,ASN00060026,-31.4399,152.911,1574
1871-05,ASN00061014,-32.6385,151.4173,777
1871-05,ASN00047053,-34.1065,141.9189,625
1871-05,ASN00061051,-31.7651,150.8363,1168
1871-05,ASN00061035,-32.7,151.6,887
1871-05,ASN00065012,-32.2385,148.6089,413
1871-05,ASN00063065,-33.2833,149.1,848
1871-05,ASN00063043,-33.5343,150.6338,1755
1871-05,ASN00063004,-33.4167,149.55,725
1871-05,ASN00066046,-33.8167,151.0,2626
1871-05,ASN00062005,-32.0051,149.9815,1173
1871-05,ASN00061284,-32.9167,150.7,972
1871-05,ASN00061055,-32.9185,151.7985,1636
1871-05,ASN00061053,-32.2611,150.8847,1205
1871-05,ASN00062021,-32.5956,149.5956,956
1871-06,ASN00072001,-36.1,146.9,467
1871-06,ASN00071010,-35.8833,148.5,2333
1871-06,ASN00070072,-35.3552,149.2292,381
1871-06,ASN00070037,-34.75,149.8667,349
1871-06,ASN00070023,-36.2333,149.1167,1050
1871-06,ASN00068140,-35.1667,150.7667,1529
1871-06,ASN00068069,-34.4333,150.8833,1371
1871-06,ASN00068066,-34.2,150.6,363
1871-06,ASN00068045,-34.5444,150.3768,833
1871-06,ASN00074026,-35.3526,146.31,221
1871-06,ASN00069015,-37.0557,149.9053,1445
1871-06,ASN00074124,-35.1667,145.7667,183
1871-06,ASN00089000,-37.2833,142.95,495
1871-06,ASN00075048,-35.3412,143.5866,295
1871-06,ASN00075080,-35.1721,144.6966,170
1871-06,ASN00079042,-37.1,142.8,437
1871-06,ASN00081003,-36.7533,144.2825,331
1871-06,ASN00082051,-36.0,146.4,457
1871-06,ASN00084016,-37.5679,149.9158,1095
1871-06,ASN00086071,-37.8075,144.97,319
1871-06,ASN00086079,-38.2358,145.0667,545
1871-06,ASN00086085,-37.9897,145.3356,535
1871-06,ASN00087025,-38.1167,144.3667,252
1871-06,ASN00089049,-37.55,143.8833,246
1871-06,ASN00067015,-33.9696,150.725,340
1871-06,ASN00074128,-35.5269,144.952,223
1871-06,ASN00066062,-33.8607,151.205,1164
1871-06,ASN00021014,-33.8364,138.6125,545
1871-06,ASN00065012,-32.2385,148.6089,63
1871-06,ASN00066046,-33.8167,151.0,358
1871-06,ASN00014016,-12.4,130.8,0
1871-06,ASN00022801,-35.7529,136.5938,1147
1871-06,ASN00023000,-34.9254,138.5869,694
1871-06,ASN00026005,-38.0573,140.6725,1163
1871-06,ASN00026020,-37.8333,140.7833,967
1871-06,ASN00026026,-37.1628,139.756,1019
1871-06,ASN00047053,-34.1065,141.9189,193
1871-06,ASN00054120,-30.3222,149.782,130
1871-06,ASN00055020,-30.8333,149.9167,0
1871-06,ASN00056002,-30.5167,151.6681,659
1871-06,ASN00056032,-29.0479,152.0172,150
1871-06,ASN00040214,-27.4778,153.0306,333
1871-06,ASN00060026,-31.4399,152.911,2216
1871-06,ASN00063065,-33.2833,149.1,425
1871-06,ASN00056207,-28.5417,151.9909,206
1871-06,ASN00063043,-33.5343,150.6338,318
1871-06,ASN00063004,-33.4167,149.55,239
1871-06,ASN00062021,-32.5956,149.5956,389
1871-06,ASN00061284,-32.9167,150.7,333
1871-06,ASN00062005,-32.0051,149.9815,229
1871-06,ASN00061053,-32.2611,150.8847,160
1871-06,ASN00061051,-31.7651,150.8363,427
1871-06,ASN00061035,-32.7,151.6,242
1871-06,ASN00061014,-32.6385,151.4173,149
1871-06,ASN00061055,-32.9185,151.7985,684
1871-07,ASN00070037,-34.75,149.8667,261
1871-07,ASN00072001,-36.1,146.9,515
1871-07,ASN00071010,-35.8833,148.5,1564
1871-07,ASN00070072,-35.3552,149.2292,231
1871-07,ASN00070023,-36.2333,149.1167,99
1871-07,ASN00067015,-33.9696,150.725,84
1871-07,ASN00068140,-35.1667,150.7667,132
1871-07,ASN00068069,-34.4333,150.8833,74
1871-07,ASN00068066,-34.2,150.6,107
1871-07,ASN00068045,-34.5444,150.3768,124
1871-07,ASN00074026,-35.3526,146.31,211
1871-07,ASN00069015,-37.0557,149.9053,201
1871-07,ASN00074124,-35.1667,145.7667,196
1871-07,ASN00089000,-37.2833,142.95,735
1871-07,ASN00075048,-35.3412,143.5866,208
1871-07,ASN00089049,-37.55,143.8833,674
1871-07,ASN00079042,-37.1,142.8,536
1871-07,ASN00081003,-36.7533,144.2825,302
1871-07,ASN00082051,-36.0,146.4,157
1871-07,ASN00084016,-37.5679,149.9158,523
1871-07,ASN00086071,-37.8075,144.97,530
1871-07,ASN00086079,-38.2358,145.0667,768
1871-07,ASN00086085,-37.9897,145.3356,798
1871-07,ASN00087025,-38.1167,144.3667,354
1871-07,ASN00088020,-37.3432,144.1575,1047
1871-07,ASN00066062,-33.8607,151.205,72
1871-07,ASN00074128,-35.5269,144.952,200
1871-07,ASN00066046,-33.8167,151.0,74
1871-07,ASN00075080,-35.1721,144.6966,129
1871-07,ASN00063065,-33.2833,149.1,522
1871-07,ASN00014016,-12.4,130.8,0
1871-07,ASN00020029,-32.2167,140.15,0
1871-07,ASN00021014,-33.8364,138.6125,764
1871-07,ASN00022801,-35.7529,136.5938,1032
1871-07,ASN00023000,-34.9254,138.5869,779
1871-07,ASN00026005,-38.0573,140.6725,1825
1871-07,ASN00026020,-37.8333,140.7833,1624
1871-07,ASN00026026,-37.1628,139.756,1445
1871-07,ASN00040214,-27.4778,153.0306,843
1871-07,ASN00047053,-34.1065,141.9189,97
1871-07,ASN00054120,-30.3222,149.782,378
1871-07,ASN00056002,-30.5167,151.6681,281
1871-07,ASN00056032,-29.0479,152.0172,310
1871-07,ASN00065012,-32.2385,148.6089,294
1871-07,ASN00058024,-29.7,152.9,245
1871-07,ASN00056207,-28.5417,151.9909,313
1871-07,ASN00063043,-33.5343,150.6338,102
1871-07,ASN00063004,-33.4167,149.55,188
1871-07,ASN00062021,-32.5956,149.5956,293
1871-07,ASN00061284,-32.9167,150.7,165
1871-07,ASN00062005,-32.0051,149.9815,163
1871-07,ASN00061053,-32.2611,150.8847,0
1871-07,ASN00061051,-31.7651,150.8363,285
1871-07,ASN00061035,-32.7,151.6,180
1871-07,ASN00061014,-32.6385,151.4173,152
1871-07,ASN00060026,-31.4399,152.911,109
1871-07,ASN00061055,-32.9185,151.7985,143
1871-08,ASN00070037,-34.75,149.8667,137
1871-08,ASN00072001,-36.1,146.9,329
1871-08,ASN00071010,-35.8833,148.5,552
1871-08,ASN00070072,-35.3552,149.2292,193
1871-08,ASN00070023,-36.2333,149.1167,93
1871-08,ASN00067015,-33.9696,150.725,53
1871-08,ASN00068140,-35.1667,150.7667,128
1871-08,ASN00068069,-34.4333,150.8833,0
1871-08,ASN00068066,-34.2,150.6,10
1871-08,ASN00068045,-34.5444,150.3768,112
1871-08,ASN00074026,-35.3526,146.31,391
1871-08,ASN00069015,-37.0557,149.9053,176
1871-08,ASN00074124,-35.1667,145.7667,99
1871-08,ASN00082051,-36.0,146.4,172
1871-08,ASN00075048,-35.3412,143.5866,248
1871-08,ASN00075080,-35.1721,144.6966,114
1871-08,ASN00079042,-37.1,142.8,554
1871-08,ASN00081003,-36.7533,144.2825,463
1871-08,ASN00084016,-37.5679,149.9158,430
1871-08,ASN00086071,-37.8075,144.97,853
1871-08,ASN00086079,-38.2358,145.0667,694
1871-08,ASN00086085,-37.9897,145.3356,849
1871-08,ASN00087025,-38.1167,144.3667,451
1871-08,ASN00088020,-37.3432,144.1575,685
1871-08,ASN00089049,-37.55,143.8833,605
1871-08,ASN00066062,-33.8607,151.205,115
1871-08,ASN00074128,-35.5269,144.952,171
1871-08,ASN00066046,-33.8167,151.0,99
1871-08,ASN00089000,-37.2833,142.95,604
1871-08,ASN00063065,-33.2833,149.1,414
1871-08,ASN00020029,-32.2167,140.15,0
1871-08,ASN00021014,-33.8364,138.6125,592
1871-08,ASN00022801,-35.7529,136.5938,863
1871-08,ASN00023000,-34.9254,138.5869,517
1871-08,ASN00026005,-38.0573,140.6725,975
1871-08,ASN00026020,-37.8333,140.7833,1076
1871-08,ASN00026026,-37.1628,139.756,1028
1871-08,ASN00035065,-24.123,148.0856,0
1871-08,ASN00040214,-27.4778,153.0306,109
1871-08,ASN00047053,-34.1065,141.9189,74
1871-08,ASN00054120,-30.3222,149.782,267
1871-08,ASN00055020,-30.8333,149.9167,0
1871-08,ASN00056002,-30.5167,151.6681,366
1871-08,ASN00065012,-32.2385,148.6089,180
1871-08,ASN00056207,-28.5417,151.9909,211
1871-08,ASN00063043,-33.5343,150.6338,132
1871-08,ASN00063004,-33.4167,149.55,120
1871-08,ASN00062021,-32.5956,149.5956,409
1871-08,ASN00062005,-32.0051,149.9815,219
1871-08,ASN00056032,-29.0479,152.0172,141
1871-08,ASN00061055,-32.9185,151.7985,190
1871-08,ASN00061284,-32.9167,150.7,198
1871-08,ASN00061051,-31.7651,150.8363,585
1871-08,ASN00061035,-32.7,151.6,150
1871-08,ASN00061014,-32.6385,151.4173,119
1871-08,ASN00060026,-31.4399,152.911,20
1871-08,ASN00058024,-29.7,152.9,69
1871-08,ASN00061053,-32.2611,150.8847,282
1871-09,ASN00072001,-36.1,146.9,1731
1871-09,ASN00071010,-35.8833,148.5,1780
1871-09,ASN00070072,-35.3552,149.2292,365
1871-09,ASN00070037,-34.75,149.8667,420
1871-09,ASN00068045,-34.5444,150.3768,254
1871-09,ASN00069015,-37.0557,149.9053,389
1871-09,ASN00068140,-35.1667,150.7667,70
1871-09,ASN00068069,-34.4333,150.8833,160
1871-09,ASN00068066,-34.2,150.6,188
1871-09,ASN00074026,-35.3526,146.31,1113
1871-09,ASN00070023,-36.2333,149.1167,357
1871-09,ASN00074124,-35.1667,145.7667,805
1871-09,ASN00084016,-37.5679,149.9158,955
1871-09,ASN00075048,-35.3412,143.5866,146
1871-09,ASN00075080,-35.1721,144.6966,887
1871-09,ASN00079042,-37.1,142.8,648
1871-09,ASN00081003,-36.7533,144.2825,929
1871-09,ASN00082051,-36.0,146.4,1232
1871-09,ASN00086071,-37.8075,144.97,530
1871-09,ASN00086079,-38.2358,145.0667,965
1871-09,ASN00086085,-37.9897,145.3356,1036
1871-09,ASN00087025,-38.1167,144.3667,401
1871-09,ASN00088020,-37.3432,144.1575,1263
1871-09,ASN00089000,-37.2833,142.95,634
1871-09,ASN00067015,-33.9696,150.725,234
1871-09,ASN00074128,-35.5269,144.952,729
1871-09,ASN00089049,-37.55,143.8833,614
1871-09,ASN00066046,-33.8167,151.0,237
1871-09,ASN00065012,-32.2385,148.6089,478
1871-09,ASN00066062,-33.8607,151.205,143
1871-09,ASN00021014,-33.8364,138.6125,498
1871-09,ASN00022801,-35.7529,136.5938,833
1871-09,ASN00023000,-34.9254,138.5869,517
1871-09,ASN00026005,-38.0573,140.6725,574
1871-09,ASN00026020,-37.8333,140.7833,539
1871-09,ASN00026026,-37.1628,139.756,614
1871-09,ASN00047053,-34.1065,141.9189,131
1871-09,ASN00054120,-30.3222,149.782,81
1871-09,ASN00056002,-30.5167,151.6681,89
1871-09,ASN00056032,-29.0479,152.0172,95
1871-09,ASN00056207,-28.5417,151.9909,90
1871-09,ASN00040214,-27.4778,153.0306,386
1871-09,ASN00060026,-31.4399,152.911,107
1871-09,ASN00063065,-33.2833,149.1,535
1871-09,ASN00058024,-29.7,152.9,101
1871-09,ASN00063043,-33.5343,150.6338,254
1871-09,ASN00063004,-33.4167,149.55,275
1871-09,ASN00062021,-32.5956,149.5956,504
1871-09,ASN00061284,-32.9167,150.7,167
1871-09,ASN00062005,-32.0051,149.9815,129
1871-09,ASN00061053,-32.2611,150.8847,36
1871-09,ASN00061051,-31.7651,150.8363,222
1871-09,ASN00061035,-32.7,151.6,137
1871-09,ASN00061014,-32.6385,151.4173,175
1871-09,ASN00061055,-32.9185,151.7985,226
1871-10,ASN00070072,-35.3552,149.2292,795
1871-10,ASN00074026,-35.3526,146.31,608
1871-10,ASN00072001,-36.1,146.9,810
1871-10,ASN00071010,-35.8833,148.5,962
1871-10,ASN00070037,-34.75,149.8667,766
1871-10,ASN00068045,-34.5444,150.3768,889
1871-10,ASN00069015,-37.0557,149.9053,2100
1871-10,ASN00068140,-35.1667,150.7667,1327
1871-10,ASN00068069,-34.4333,150.8833,977
1871-10,ASN00068066,-34.2,150.6,719
1871-10,ASN00074124,-35.1667,145.7667,501
1871-10,ASN00070023,-36.2333,149.1167,513
1871-10,ASN00074128,-35.5269,144.952,421
1871-10,ASN00089000,-37.2833,142.95,219
1871-10,ASN00089049,-37.55,143.8833,387
1871-10,ASN00075080,-35.1721,144.6966,456
1871-10,ASN00079042,-37.1,142.8,173
1871-10,ASN00081003,-36.7533,144.2825,117
1871-10,ASN00082051,-36.0,146.4,644
1871-10,ASN00084016,-37.5679,149.9158,1198
1871-10,ASN00086071,-37.8075,144.97,732
1871-10,ASN00086079,-38.2358,145.0667,511
1871-10,ASN00086085,-37.9897,145.3356,863
1871-10,ASN00087025,-38.1167,144.3667,566
1871-10,ASN00088020,-37.3432,144.1575,699
1871-10,ASN00067015,-33.9696,150.725,521
1871-10,ASN00075048,-35.3412,143.5866,61
1871-10,ASN00066062,-33.8607,151.205,877
1871-10,ASN00056032,-29.0479,152.0172,972
1871-10,ASN00065012,-32.2385,148.6089,148
1871-10,ASN00066046,-33.8167,151.0,731
1871-10,ASN00021014,-33.8364,138.6125,314
1871-10,ASN00022801,-35.7529,136.5938,427
1871-10,ASN00023000,-34.9254,138.5869,348
1871-10,ASN00026005,-38.0573,140.6725,231
1871-10,ASN00026020,-37.8333,140.7833,670
1871-10,ASN00026026,-37.1628,139.756,376
1871-10,ASN00047053,-34.1065,141.9189,121
1871-10,ASN00054120,-30.3222,149.782,625
1871-10,ASN00055020,-30.8333,149.9167,287
1871-10,ASN00056002,-30.5167,151.6681,728
1871-10,ASN00056207,-28.5417,151.9909,693
1871-10,ASN00040214,-27.4778,153.0306,804
1871-10,ASN00060026,-31.4399,152.911,975
1871-10,ASN00058024,-29.7,152.9,893
1871-10,ASN00063043,-33.5343,150.6338,925
1871-10,ASN00063004,-33.4167,149.55,330
1871-10,ASN00062021,-32.5956,149.5956,480
1871-10,ASN00061284,-32.9167,150.7,1101
1871-10,ASN00062005,-32.0051,149.9815,313
1871-10,ASN00063065,-33.2833,149.1,533
1871-10,ASN00061053,-32.2611,150.8847,229
1871-10,ASN00061051,-31.7651,150.8363,496
1871-10,ASN00061035,-32.7,151.6,657
1871-10,ASN00061014,-32.6385,151.4173,483
1871-10,ASN00061055,-32.9185,151.7985,1463
1871-11,ASN00070072,-35.3552,149.2292,903
1871-11,ASN00072001,-36.1,146.9,852
1871-11,ASN00071010,-35.8833,148.5,2026
1871-11,ASN00070037,-34.75,149.8667,411
1871-11,ASN00068045,-34.5444,150.3768,443
1871-11,ASN00069015,-37.0557,149.9053,609
1871-11,ASN00068140,-35.1667,150.7667,838
1871-11,ASN00068069,-34.4333,150.8833,198
1871-11,ASN00068066,-34.2,150.6,683
1871-11,ASN00074124,-35.1667,145.7667,465
1871-11,ASN00070023,-36.2333,149.1167,607
1871-11,ASN00074128,-35.5269,144.952,879
1871-11,ASN00089049,-37.55,143.8833,474
1871-11,ASN00075080,-35.1721,144.6966,763
1871-11,ASN00079042,-37.1,142.8,1379
1871-11,ASN00081003,-36.7533,144.2825,1645
