date,ID,lat,long,value
2015-01,ASN00062021,-32.5956,149.5956,1154
2015-01,ASN00062028,-32.4945,149.2696,814
2015-01,ASN00062032,-32.3592,149.9484,1276
2015-01,ASN00062036,-32.2807,149.741,1050
2015-01,ASN00062075,-32.4753,149.5151,198
2015-01,ASN00062089,-32.8936,149.3808,884
2015-01,ASN00062099,-32.8366,148.9963,658
2015-01,ASN00062100,-32.7244,150.229,1760
2015-01,ASN00062101,-32.5628,149.6149,746
2015-01,ASN00063005,-33.4289,149.5559,666
2015-01,ASN00062013,-32.3634,149.5329,862
2015-01,ASN00061092,-32.5932,151.3335,1640
2015-01,ASN00060117,-31.8833,152.15,955
2015-01,ASN00061071,-32.4027,151.9664,1402
2015-01,ASN00058202,-28.7406,153.075,1890
2015-01,ASN00058204,-28.3217,153.3467,3820
2015-01,ASN00058206,-28.7231,153.3614,1230
2015-01,ASN00058208,-28.8775,153.052,1222
2015-01,ASN00058212,-29.183,153.3964,1536
2015-01,ASN00058214,-28.8343,153.2616,804
2015-01,ASN00058216,-28.6399,153.6358,2408
2015-01,ASN00058222,-29.7847,153.2639,2300
2015-01,ASN00059002,-30.65,152.8486,2195
2015-01,ASN00059006,-30.1619,153.0982,3662
2015-01,ASN00059007,-31.0711,152.7717,2960
2015-01,ASN00059009,-30.2358,153.0163,4407
2015-01,ASN00059019,-30.3641,152.4061,1092
2015-01,ASN00059030,-30.9225,153.087,1755
2015-01,ASN00059040,-30.3107,153.1187,2258
2015-01,ASN00059045,-30.3614,152.4917,1730
2015-01,ASN00059047,-31.1802,152.9681,1694
2015-01,ASN00059054,-30.05,152.9794,2490
2015-01,ASN00059070,-30.4508,152.6231,2930
2015-01,ASN00059107,-30.566,152.6528,3218
2015-01,ASN00059110,-30.6688,152.7638,4164
2015-01,ASN00058201,-28.7967,153.2386,890
2015-01,ASN00058199,-28.7364,153.1634,1515
2015-01,ASN00058198,-28.8353,153.5585,2612
2015-01,ASN00058194,-28.3811,152.7174,0
2015-01,ASN00058070,-28.6384,153.4128,3034
2015-01,ASN00058077,-29.6224,152.9605,1960
2015-01,ASN00063229,-33.6773,148.6115,588
2015-01,ASN00058079,-29.7619,153.1047,2640
2015-01,ASN00058080,-29.87,153.2653,2204
2015-01,ASN00058097,-29.1514,153.2792,1946
2015-01,ASN00058099,-29.2822,152.9888,1103
2015-01,ASN00058102,-29.737,152.7852,2322
2015-01,ASN00058113,-28.4738,153.0861,1610
2015-01,ASN00058127,-28.7319,153.4065,1573
2015-01,ASN00059113,-30.3098,152.7636,2978
2015-01,ASN00058129,-28.4658,153.2632,1780
2015-01,ASN00058147,-28.6696,153.2789,1592
2015-01,ASN00058158,-28.3395,153.3809,3050
2015-01,ASN00058161,-29.7583,153.0297,2518
2015-01,ASN00058162,-28.7278,153.4622,2360
2015-01,ASN00058165,-28.6229,153.409,3320
2015-01,ASN00058167,-28.4147,153.3339,3420
2015-01,ASN00058171,-28.9263,153.4178,1784
2015-01,ASN00058180,-28.6069,153.2083,1860
2015-01,ASN00058186,-28.3283,153.4,2640
2015-01,ASN00058193,-28.3538,153.293,2595
2015-01,ASN00058137,-28.2562,153.5778,4002
2015-01,ASN00061078,-32.7932,151.8359,758
2015-01,ASN00059118,-30.2493,152.463,1334
2015-01,ASN00059124,-29.9806,152.7222,1105
2015-01,ASN00060118,-31.7753,152.0778,1068
2015-01,ASN00060121,-31.5667,152.2401,980
2015-01,ASN00060122,-31.8922,152.2739,582
2015-01,ASN00060128,-31.5833,151.3167,1046
2015-01,ASN00060130,-31.2936,152.3121,2490
2015-01,ASN00060137,-31.7683,151.8889,488
2015-01,ASN00060139,-31.4336,152.8655,4188
2015-01,ASN00060141,-31.8896,152.512,956
2015-01,ASN00060144,-32.3796,152.5062,584
2015-01,ASN00060146,-31.9572,152.585,1645
2015-01,ASN00060147,-31.7361,152.3989,1370
2015-01,ASN00060148,-32.1625,152.2614,890
2015-01,ASN00061007,-32.0332,150.5836,658
2015-01,ASN00061010,-32.5879,151.7813,1342
2015-01,ASN00061012,-33.0853,151.4633,1950
2015-01,ASN00061014,-32.6385,151.4173,2068
2015-01,ASN00061017,-32.4022,151.7582,1666
2015-01,ASN00061031,-32.7756,151.735,1382
2015-01,ASN00061041,-33.0955,151.5506,2192
2015-01,ASN00061054,-32.7103,152.1612,1646
2015-01,ASN00061055,-32.9185,151.7985,866
2015-01,ASN00060116,-31.4367,152.4633,1574
2015-01,ASN00060112,-32.0525,151.9147,1544
2015-01,ASN00060106,-31.6647,152.0637,994
2015-01,ASN00060104,-31.4138,151.598,1140
2015-01,ASN00059128,-30.9783,152.5106,0
2015-01,ASN00059138,-30.6639,152.6528,4660
2015-01,ASN00059139,-30.1014,153.0009,4546
2015-01,ASN00059140,-30.3442,152.7187,2922
2015-01,ASN00060002,-32.4129,152.2079,800
2015-01,ASN00060015,-32.0063,151.9597,994
2015-01,ASN00060017,-31.7004,152.5833,1790
2015-01,ASN00060021,-32.0512,152.2598,1420
2015-01,ASN00060024,-31.7816,152.6684,1370
2015-01,ASN00060031,-31.3364,152.7852,3164
2015-01,ASN00059122,-30.8217,152.5067,1320
2015-01,ASN00060036,-31.862,152.3444,782
2015-01,ASN00060046,-31.6877,152.2688,1826
2015-01,ASN00060065,-32.2942,152.3047,920
2015-01,ASN00060067,-31.2821,152.4315,2926
2015-01,ASN00060069,-31.6167,151.9333,940
2015-01,ASN00060075,-31.95,151.7923,1972
2015-01,ASN00060085,-31.3865,152.2482,4246
2015-01,ASN00060090,-31.3422,152.341,2044
2015-01,ASN00060095,-32.375,152.3808,1120
2015-01,ASN00060096,-32.2583,152.1208,1640
2015-01,ASN00060099,-32.4436,152.1561,810
2015-01,ASN00060042,-32.1532,151.9511,1194
2015-01,ASN00059131,-30.8796,152.6113,1770
2015-01,ASN00068044,-34.4474,150.4568,1154
2015-01,ASN00063246,-33.5105,150.3711,2120
2015-01,ASN00068257,-34.0615,150.7735,958
2015-01,ASN00069002,-36.6884,149.838,936
2015-01,ASN00069003,-36.6278,149.5705,1106
2015-01,ASN00069006,-35.7011,149.7896,1670
2015-01,ASN00069010,-35.4489,149.799,1876
2015-01,ASN00069013,-36.7677,149.6951,720
2015-01,ASN00069014,-36.3881,149.8882,1458
2015-01,ASN00069015,-37.0557,149.9053,905
2015-01,ASN00069017,-36.2519,150.2275,1448
2015-01,ASN00069018,-35.9093,150.1532,1862
2015-01,ASN00069019,-36.8402,149.5257,1695
2015-01,ASN00069022,-36.2144,150.1358,1179
2015-01,ASN00069023,-35.6488,150.1454,2138
2015-01,ASN00069029,-37.3623,149.6984,1234
2015-01,ASN00069033,-35.9017,149.9611,1440
2015-01,ASN00069035,-35.7564,149.815,1520
2015-01,ASN00069036,-36.0876,150.0508,1320
2015-01,ASN00069041,-35.2514,149.9158,1770
2015-01,ASN00069042,-35.7661,149.9416,2724
2015-01,ASN00069048,-35.7581,149.8252,1394
2015-01,ASN00069052,-35.7343,150.0508,1706
2015-01,ASN00068255,-34.4875,150.4014,1100
2015-01,ASN00068252,-34.6708,150.8497,2778
2015-01,ASN00068249,-34.9636,150.0967,1552
2015-01,ASN00068248,-34.6625,150.4333,0
2015-01,ASN00068125,-34.0904,150.5052,1776
2015-01,ASN00068151,-35.0936,150.8049,1838
2015-01,ASN00068160,-34.0542,150.8772,1270
2015-01,ASN00068181,-34.7275,150.5208,980
2015-01,ASN00068186,-34.4839,150.2867,1584
2015-01,ASN00068192,-34.0391,150.689,1266
2015-01,ASN00068202,-34.6033,150.5487,1578
2015-01,ASN00068213,-34.8667,150.605,1110
2015-01,ASN00068215,-34.4167,150.1967,920
2015-01,ASN00068216,-34.1194,150.7402,990
2015-01,ASN00069054,-36.2967,149.51,1608
2015-01,ASN00068217,-34.6866,150.5253,2242
2015-01,ASN00068228,-34.3691,150.9291,1708
2015-01,ASN00068229,-35.2439,150.5098,1694
2015-01,ASN00068233,-34.8517,150.3883,1620
2015-01,ASN00068239,-34.5253,150.4217,768
2015-01,ASN00068241,-34.5638,150.79,1124
2015-01,ASN00068242,-34.6533,150.8609,2080
2015-01,ASN00068243,-34.5776,150.5118,1556
2015-01,ASN00068245,-34.9528,150.7019,1232
2015-01,ASN00068246,-34.5707,150.8383,1436
2015-01,ASN00068247,-34.7679,150.562,1980
2015-01,ASN00068224,-34.5858,150.6264,1960
2015-01,ASN00068110,-34.4829,150.8555,1572
2015-01,ASN00069055,-37.2614,150.0497,942
2015-01,ASN00069065,-36.5676,149.7511,1270
2015-01,ASN00070054,-36.2009,149.0602,994
2015-01,ASN00070060,-35.1559,149.7725,1898
2015-01,ASN00070063,-34.7139,150.0031,1062
2015-01,ASN00070067,-36.5112,149.2794,1700
2015-01,ASN00070071,-34.6514,149.5024,1032
2015-01,ASN00070077,-34.9031,149.67,1184
2015-01,ASN00070080,-34.4048,149.8197,970
2015-01,ASN00070084,-36.9325,148.9393,1002
2015-01,ASN00070106,-36.8439,149.3897,1404
2015-01,ASN00070107,-37.0476,148.9283,868
2015-01,ASN00070112,-34.7226,149.1816,894
2015-01,ASN00070117,-34.7169,149.1207,1032
2015-01,ASN00070124,-34.3024,149.8767,1476
2015-01,ASN00070131,-34.545,149.6245,1652
2015-01,ASN00070143,-34.6389,149.9541,1403
2015-01,ASN00070144,-34.4084,149.8836,2146
2015-01,ASN00070147,-34.5604,149.7381,1566
2015-01,ASN00070161,-36.425,149.1139,1516
2015-01,ASN00058068,-29.4133,153.0153,2630
2015-01,ASN00070165,-36.3541,149.198,1918
2015-01,ASN00070174,-34.9594,149.8551,1168
2015-01,ASN00070045,-35.1548,149.057,1814
2015-01,ASN00070043,-34.7823,149.2681,426
2015-01,ASN00070040,-34.6864,149.5534,864
2015-01,ASN00070032,-35.2274,148.9139,1116
2015-01,ASN00069066,-36.9296,149.646,1312
2015-01,ASN00069068,-36.6036,149.9984,919
2015-01,ASN00069088,-36.1935,149.4735,1273
2015-01,ASN00069114,-36.5404,149.8229,1446
2015-01,ASN00069121,-35.4411,150.2857,2750
2015-01,ASN00069127,-35.6864,149.8386,1982
2015-01,ASN00069132,-35.4253,149.7835,1610
2015-01,ASN00069133,-36.6631,149.5139,876
2015-01,ASN00069134,-35.7234,150.1872,1906
2015-01,ASN00069137,-37.2622,150.0504,814
2015-01,ASN00069062,-35.9446,149.5876,1680
2015-01,ASN00069138,-35.3635,150.4827,1990
2015-01,ASN00069140,-36.4948,149.7434,693
2015-01,ASN00069142,-35.924,150.0362,1466
2015-01,ASN00069145,-35.9775,149.8611,1760
2015-01,ASN00069147,-36.9077,149.8989,858
2015-01,ASN00069148,-35.9004,150.1437,1866
2015-01,ASN00069150,-35.3785,150.0032,1862
2015-01,ASN00069152,-36.8425,149.5197,1606
2015-01,ASN00070005,-36.9113,149.2379,1046
2015-01,ASN00070016,-35.5889,149.4478,1456
2015-01,ASN00070025,-34.4578,149.4693,506
2015-01,ASN00069139,-36.6722,149.8191,648
2015-01,ASN00068088,-35.0938,150.6228,1138
2015-01,ASN00068083,-34.9282,150.7484,1097
2015-01,ASN00068080,-34.9158,150.7312,1118
2015-01,ASN00065013,-33.4278,148.3721,306
2015-01,ASN00065019,-33.6146,148.435,135
2015-01,ASN00065020,-33.183,148.6941,580
2015-01,ASN00065022,-33.1628,148.5879,658
2015-01,ASN00065023,-33.0866,148.8598,996
2015-01,ASN00065030,-32.5192,148.5187,718
2015-01,ASN00065034,-32.5635,148.9503,931
2015-01,ASN00065036,-32.7537,148.6478,454
2015-01,ASN00065041,-33.0956,148.8692,1400
2015-01,ASN00065051,-32.9283,148.7547,716
2015-01,ASN00065068,-33.1281,148.2428,364
2015-01,ASN00065070,-32.2206,148.5753,1306
2015-01,ASN00065084,-33.3711,148.5917,700
2015-01,ASN00065096,-33.2682,148.3945,634
2015-01,ASN00065098,-32.6833,148.9167,936
2015-01,ASN00065099,-32.3778,148.8741,932
2015-01,ASN00065103,-33.3627,147.9205,550
2015-01,ASN00065106,-32.0358,148.6552,1342
2015-01,ASN00065111,-33.8449,148.6497,728
2015-01,ASN00065112,-33.4818,148.2608,990
2015-01,ASN00066006,-33.8662,151.216,2006
2015-01,ASN00065010,-33.2869,148.7396,756
2015-01,ASN00065000,-32.4975,148.7488,926
2015-01,ASN00064054,-31.7914,149.6705,580
2015-01,ASN00064053,-31.4739,148.6219,777
2015-01,ASN00063271,-34.0417,149.3611,784
2015-01,ASN00063283,-33.7,150.0278,910
2015-01,ASN00063287,-33.4111,149.5861,660
2015-01,ASN00063290,-33.4983,150.5215,2024
2015-01,ASN00063291,-33.412,149.654,822
2015-01,ASN00063292,-33.6185,150.2741,1542
2015-01,ASN00063293,-33.74,149.8822,870
2015-01,ASN00063295,-33.6297,150.2803,1480
2015-01,ASN00063297,-33.5728,149.9128,750
2015-01,ASN00063298,-33.6144,149.6981,620
2015-01,ASN00066011,-33.8,151.2,2100
2015-01,ASN00063302,-33.8275,149.6033,1240
2015-01,ASN00063304,-33.7181,149.5106,1020
2015-01,ASN00064008,-31.2712,149.2714,856
2015-01,ASN00064009,-32.0159,149.3964,919
2015-01,ASN00064010,-32.1141,149.0365,786
2015-01,ASN00064015,-31.8227,149.1217,602
2015-01,ASN00064017,-31.3304,149.2699,950
2015-01,ASN00064024,-31.5622,148.9547,736
2015-01,ASN00064025,-31.8231,149.72,776
2015-01,ASN00064029,-32.0156,149.3925,750
2015-01,ASN00064050,-31.646,149.6209,993
2015-01,ASN00063303,-33.3813,149.127,1222
2015-01,ASN00066013,-33.8523,151.0985,1600
2015-01,ASN00066034,-33.8507,151.1295,1720
2015-01,ASN00066036,-33.9186,151.1402,1590
2015-01,ASN00067019,-33.8193,150.9127,1918
2015-01,ASN00067021,-33.6165,150.7477,1252
2015-01,ASN00067023,-33.4972,151.0931,1264
2015-01,ASN00067026,-33.7704,150.9318,1492
2015-01,ASN00067033,-33.6022,150.7794,1391
2015-01,ASN00067061,-33.9353,150.7819,1210
2015-01,ASN00067094,-33.4383,150.8917,8
2015-01,ASN00067104,-33.6617,150.9,1190
2015-01,ASN00067105,-33.6004,150.7761,1390
2015-01,ASN00067108,-33.8969,150.7281,1450
2015-01,ASN00067017,-33.8136,150.9392,1060
2015-01,ASN00067109,-33.7678,150.9814,1250
2015-01,ASN00067111,-33.7931,151.0167,1415
2015-01,ASN00067112,-33.7672,151.0186,1385
2015-01,ASN00067113,-33.7195,150.6783,1404
2015-01,ASN00067114,-33.8667,150.8611,1230
2015-01,ASN00067119,-33.8511,150.8567,1424
2015-01,ASN00068000,-34.5712,150.7761,716
2015-01,ASN00068008,-34.6531,150.3037,2106
2015-01,ASN00068024,-34.2272,150.9111,1332
2015-01,ASN00068035,-34.6642,150.7586,2208
2015-01,ASN00068072,-34.9469,150.5353,1294
2015-01,ASN00067110,-33.7858,150.9236,1560
2015-01,ASN00063245,-33.6492,149.0759,1152
2015-01,ASN00067015,-33.9696,150.725,896
2015-01,ASN00067002,-33.6667,150.6696,1369
2015-01,ASN00066037,-33.9465,151.1731,1200
2015-01,ASN00066048,-33.8483,151.1105,1560
2015-01,ASN00066052,-33.9096,151.2419,1918
2015-01,ASN00066058,-33.9942,151.1292,1540
2015-01,ASN00066059,-33.6908,151.2253,1876
2015-01,ASN00066073,-33.9105,151.2276,1838
2015-01,ASN00066078,-34.0517,150.98,1479
2015-01,ASN00066080,-33.7809,151.2044,2360
2015-01,ASN00066098,-33.8809,151.2658,1654
2015-01,ASN00066124,-33.7917,151.0181,1386
2015-01,ASN00067014,-33.4623,151.0034,1202
2015-01,ASN00066126,-33.7407,151.3077,1913
2015-01,ASN00066137,-33.9181,150.9864,1262
2015-01,ASN00066141,-33.6795,151.3076,798
2015-01,ASN00066142,-33.6761,151.1818,1968
2015-01,ASN00066148,-33.97,151.0638,1410
2015-01,ASN00066156,-33.7791,151.1121,1400
2015-01,ASN00066160,-33.8959,151.2341,1762
2015-01,ASN00066176,-34.0658,151.0567,1600
2015-01,ASN00066188,-33.7402,151.2173,1784
2015-01,ASN00066194,-33.9057,151.1134,1336
2015-01,ASN00066204,-34.0009,151.0738,1584
2015-01,ASN00066128,-33.5965,151.3221,1852
2015-01,ASN00058059,-29.6309,153.0286,1080
2015-01,ASN00047105,-33.2135,141.1672,888
2015-01,ASN00058045,-29.9691,152.7265,1454
2015-01,ASN00043061,-25.9847,148.5567,822
2015-01,ASN00043065,-27.7683,148.7147,130
2015-01,ASN00043080,-27.2275,148.7411,0
2015-01,ASN00043091,-26.5442,148.7778,856
2015-01,ASN00043093,-26.6064,148.5372,634
2015-01,ASN00043095,-27.3867,149.3878,632
2015-01,ASN00043099,-26.82,148.0244,334
2015-01,ASN00043101,-27.3117,148.8267,130
2015-01,ASN00043102,-26.49,147.9792,550
2015-01,ASN00043106,-26.5089,148.1314,490
2015-01,ASN00043108,-25.96,148.3867,700
2015-01,ASN00043109,-28.0489,148.5942,338
2015-01,ASN00043112,-26.7997,148.5989,726
2015-01,ASN00044010,-28.0336,147.4803,574
2015-01,ASN00044013,-26.3833,145.2167,540
2015-01,ASN00044021,-26.4139,146.2558,920
2015-01,ASN00044026,-28.0706,145.6808,816
2015-01,ASN00044029,-26.8583,146.0278,265
2015-01,ASN00044038,-27.02,147.1536,396
2015-01,ASN00044040,-26.1108,144.8728,676
2015-01,ASN00044041,-25.9719,146.6189,438
2015-01,ASN00043060,-26.0756,147.9044,312
2015-01,ASN00043052,-27.0006,149.4969,1188
2015-01,ASN00043051,-26.2625,149.2389,978
2015-01,ASN00043045,-28.0944,148.9731,524
2015-01,ASN00041548,-28.8675,151.1611,1870
2015-01,ASN00041551,-26.9669,151.4847,800
2015-01,ASN00042002,-27.2067,150.2828,782
2015-01,ASN00042016,-27.3411,150.0619,598
2015-01,ASN00042022,-27.3236,149.8828,506
2015-01,ASN00042023,-26.6581,150.1844,2434
2015-01,ASN00042025,-26.5519,150.6322,888
2015-01,ASN00042034,-27.1689,150.0019,1608
2015-01,ASN00042035,-26.6439,149.6278,1097
2015-01,ASN00042078,-26.9186,150.4722,916
2015-01,ASN00044044,-26.3453,147.1258,165
2015-01,ASN00042100,-27.7644,150.0694,1192
2015-01,ASN00042112,-26.6569,150.1819,1464
2015-01,ASN00042115,-28.0697,149.9794,1342
2015-01,ASN00042116,-28.23,149.5617,786
2015-01,ASN00043015,-25.8428,148.5669,570
2015-01,ASN00043020,-26.4888,147.9777,681
2015-01,ASN00043033,-26.4689,148.8047,1090
2015-01,ASN00043035,-27.159,149.0703,512
2015-01,ASN00043037,-26.2094,149.0894,1416
2015-01,ASN00043041,-28.1436,148.7089,585
2015-01,ASN00043043,-26.6133,149.3878,1172
2015-01,ASN00042104,-28.3839,149.6747,502
2015-01,ASN00041547,-28.9236,151.9289,620
2015-01,ASN00044045,-27.4133,147.4314,400
2015-01,ASN00044050,-26.4156,147.1131,768
2015-01,ASN00046022,-31.4469,143.6548,968
2015-01,ASN00046043,-31.5631,143.3747,1074
2015-01,ASN00046052,-29.4089,143.3808,476
2015-01,ASN00046115,-31.3854,144.0422,446
2015-01,ASN00046124,-29.8718,142.434,726
2015-01,ASN00046126,-29.4448,142.0567,900
2015-01,ASN00046128,-31.0867,141.7017,1874
2015-01,ASN00046129,-30.8517,143.0742,442
2015-01,ASN00046130,-30.483,143.911,402
2015-01,ASN00047013,-32.9669,143.1071,556
2015-01,ASN00047016,-34.0398,141.2652,510
2015-01,ASN00047019,-32.3937,142.4173,577
2015-01,ASN00047022,-32.4757,143.9409,988
2015-01,ASN00047029,-33.3856,142.5696,631
2015-01,ASN00047033,-33.4268,142.5719,692
2015-01,ASN00047040,-33.9297,142.3572,577
2015-01,ASN00047046,-33.2552,141.7984,512
2015-01,ASN00047048,-32.0012,141.4694,750
2015-01,ASN00047049,-32.0682,141.1097,706
2015-01,ASN00047053,-34.1065,141.9189,404
2015-01,ASN00047058,-32.3902,142.4164,612
2015-01,ASN00046015,-31.4459,142.1352,1904
2015-01,ASN00046012,-31.5194,143.385,400
2015-01,ASN00045063,-28.9967,141.0,538
2015-01,ASN00045057,-27.8169,142.5894,428
2015-01,ASN00044054,-28.8061,147.1194,474
2015-01,ASN00044056,-26.4458,147.5453,866
2015-01,ASN00044057,-25.4992,146.5442,478
2015-01,ASN00044070,-26.375,147.0394,644
2015-01,ASN00044075,-27.265,148.0814,420
2015-01,ASN00044111,-25.8517,146.1894,286
2015-01,ASN00044137,-27.8717,148.0344,438
2015-01,ASN00044142,-27.6844,147.6981,194
2015-01,ASN00044143,-28.0781,147.3981,360
2015-01,ASN00044153,-28.1631,145.0431,336
2015-01,ASN00044047,-26.44,147.6942,620
2015-01,ASN00044154,-28.3875,148.3111,760
2015-01,ASN00044181,-28.9972,144.4094,468
2015-01,ASN00044194,-28.3544,148.8217,386
2015-01,ASN00044208,-26.1394,145.6639,730
2015-01,ASN00044211,-25.3353,147.3,894
2015-01,ASN00044223,-25.4536,147.3031,688
2015-01,ASN00045007,-26.1133,144.1333,564
2015-01,ASN00045009,-27.4008,141.8114,582
2015-01,ASN00045022,-26.6911,143.9047,635
2015-01,ASN00045025,-27.9867,143.815,430
2015-01,ASN00045029,-28.0722,141.5317,366
2015-01,ASN00044174,-27.62,145.8281,239
2015-01,ASN00047078,-33.2714,141.5962,640
2015-01,ASN00041546,-27.9803,150.515,774
2015-01,ASN00041543,-28.0719,151.1861,962
2015-01,ASN00041106,-27.9651,152.0752,1116
2015-01,ASN00041112,-28.4033,150.0517,940
2015-01,ASN00041116,-28.9231,151.9306,500
2015-01,ASN00041120,-28.1897,152.2064,988
2015-01,ASN00041128,-28.4997,150.5928,806
2015-01,ASN00041134,-28.3128,152.4025,1382
2015-01,ASN00041145,-26.8397,151.165,1166
2015-01,ASN00041152,-27.9753,150.9225,1390
2015-01,ASN00041162,-28.2694,150.8106,822
2015-01,ASN00041166,-27.6764,151.6022,986
2015-01,ASN00041170,-27.5433,151.6383,674
2015-01,ASN00041175,-28.6217,151.9533,896
2015-01,ASN00041182,-27.1667,151.5697,910
2015-01,ASN00041208,-28.3542,152.3392,594
2015-01,ASN00041209,-28.4814,151.8856,702
2015-01,ASN00041229,-28.0775,152.2625,924
2015-01,ASN00041230,-28.7208,151.1825,1484
2015-01,ASN00041240,-27.1858,151.1419,1774
2015-01,ASN00041250,-27.7894,151.4133,1086
2015-01,ASN00041276,-27.9292,152.1606,648
2015-01,ASN00041277,-26.7675,151.2075,962
2015-01,ASN00041100,-28.8544,151.1681,1972
2015-01,ASN00041098,-28.2858,152.2425,682
2015-01,ASN00041096,-27.5094,151.9547,1044
2015-01,ASN00041095,-28.6617,151.9339,724
2015-01,ASN00041012,-26.6764,150.8992,1276
2015-01,ASN00070214,-35.6311,149.5,1446
2015-01,ASN00041013,-28.2264,152.0661,804
2015-01,ASN00041014,-28.3539,151.6281,938
2015-01,ASN00041016,-27.5331,151.2025,870
2015-01,ASN00041018,-27.9317,151.9058,944
2015-01,ASN00041022,-28.5,151.9722,740
2015-01,ASN00041024,-27.2067,151.8467,912
2015-01,ASN00041025,-27.5742,151.0839,1880
2015-01,ASN00041034,-28.4039,151.4703,1318
2015-01,ASN00041285,-28.3275,151.845,702
2015-01,ASN00041037,-27.3072,151.8506,849
2015-01,ASN00041050,-26.7797,151.1111,1212
2015-01,ASN00041052,-26.6928,151.0964,1294
2015-01,ASN00041053,-27.3675,151.5897,876
